1.98703E+11,1987,3,19,,0,,61,El Salvador,2,Central America & Caribbean,,San Salvador,13.69288,-89.199161,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,7,Government (Diplomatic),46,Embassy/Consulate,,Embassy of Israel,97,Israel,,,,,,,,,,,,,,,,,Farabundo Marti National Liberation Front (FMLN),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,0,,,0,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,
1.98703E+11,1987,3,19,,0,,45,Colombia,3,South America,Norte de Santander,El Tarra,8.57451,-73.09339,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,29,Military Unit/Patrol/Convoy,,Military Unit,45,Colombia,,,,,,,,,,,,,,,,,Simon Bolivar Guerrilla Coordinating Board (CGSB),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,,,,,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.98703E+11,1987,3,19,,0,,45,Colombia,3,South America,Choco,Aserrio,7.433056,-77.108611,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,29,Military Unit/Patrol/Convoy,,Military Unit,45,Colombia,,,,,,,,,,,,,,,,,Simon Bolivar Guerrilla Coordinating Board (CGSB),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,,,,,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.98703E+11,1987,3,19,,0,,45,Colombia,3,South America,Sucre,Cecilia,8.458898,-75.031151,2,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,29,Military Unit/Patrol/Convoy,,Military Unit,45,Colombia,,,,,,,,,,,,,,,,,Simon Bolivar Guerrilla Coordinating Board (CGSB),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,,,,,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.98703E+11,1987,3,20,,0,,159,Peru,3,South America,Lima,Lima,-12.046378,-77.042791,1,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,1,Business,3,Bank/Commerce,Bank of Tokyo,Bank,101,Japan,,,,,,,,,,,,,,,,,Tupac Amaru Revolutionary Movement (MRTA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,28,Dynamite/TNT,,,,,,,,,,,,,Dynamite,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,"198703200001, 198703200002"
1.98703E+11,1987,3,20,,0,,159,Peru,3,South America,Lima,Lima,-12.046378,-77.042791,1,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,1,Business,3,Bank/Commerce,Bank of Tokyo,Bank,101,Japan,,,,,,,,,,,,,,,,,Tupac Amaru Revolutionary Movement (MRTA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,28,Dynamite/TNT,,,,,,,,,,,,,Dynamite,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,"198703200002, 198703200001"
1.98703E+11,1987,3,20,,0,,159,Peru,3,South America,Lima,Lima,-12.046378,-77.042791,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,3,Bank/Commerce,Bank of London,Entrance,216,Great Britain,,,,,,,,,,,,,,,,,Tupac Amaru Revolutionary Movement (MRTA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Bomb,0,,,4,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,
1.98703E+11,1987,3,20,,0,,83,Guatemala,2,Central America & Caribbean,,San Ramon,15.985038,-91.197115,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,75,Village/City/Town/Suburb,,town of San Ramon,83,Guatemala,,,,,,,,,,,,,,,,,Guerrilla Army of the Poor (EGP),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,0,,,0,,,1,3,Minor (likely < $1 million),30000,,1,-99,0,0,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.98703E+11,1987,3,20,,0,,196,Suriname,3,South America,Commewyne,Unknown,5.740211,-54.873122,4,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,22,"Police Building (headquarters, station, school)",,Police Stations,196,Suriname,,,,,,,,,,,,,,,,,Brunswijk Jungle Commando,,,,,,,1,,,0,,,,,,,,,,,,,13,Unknown,,,8,Incendiary,18,Arson/Fire,,,,,,,,,Executed; Burned,3,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.98703E+11,1987,3,20,,0,,160,Philippines,5,Southeast Asia,Metropolitian Manila,Manila,14.596051,120.978666,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,3,Police,25,Police Security Forces/Officers,,Policeman,160,Philippines,,,,,,,,,,,,,,,,,New People's Army (NPA),,,,,,,1,,,0,2,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearm,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.98703E+11,1987,3,21,,0,,11,Argentina,3,South America,Buenos Aires,Buenos Aires,-34.6037,-58.381503,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Economy Ministry,Army General Staff,11,Argentina,,,,,,,,,,,,,,,,,Active Espirit de Corps of the Argentina Army,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.98703E+11,1987,3,21,,0,,98,Italy,8,Western Europe,Lazio,Rome,41.89052,12.494249,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,2,Government (General),18,"Government Personnel (excluding police, military)",Italy,Gen Licio Giorgieri,98,Italy,,,,,,,,,,,,,,,,,Red Brigades Fighting Communist Union (BR-UCC),,,,,,,0,,,0,2,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearm,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.98703E+11,1987,3,21,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,54.597269,-5.930109,1,0,,,1,0,1,1,3,Intra/Inter-group Conflict,0,1,0,1,Assassination,,,,,17,Terrorists/Non-State Militia,93,Terrorist,INLA,"Emmanuel Gargan, 25, Catholic",233,Northern Ireland,,,,,,,,,,,,,,,,,Irish People's Liberation Organization (IPLO),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearm,1,,,,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,CAIN,0,0,1,1,
1.98703E+11,1987,3,22,,0,,45,Colombia,3,South America,Antioquia,Medellin,6.270526,-75.572173,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,22,"Police Building (headquarters, station, school)",,"HQ, security police",45,Colombia,,,,,,,,,,,,,,,,,Popular Liberation Army (EPL),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,2,,,0,,,1,3,Minor (likely < $1 million),100000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.98703E+11,1987,3,22,,0,,45,Colombia,3,South America,Antioquia,Zaragoza,7.491752,-74.868183,1,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,21,Utilities,107,Electricity,,Electrical high tension line tower,45,Colombia,,,,,,,,,,,,,,,,,National Liberation Army of Colombia (ELN),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,3,Minor (likely < $1 million),55000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"198703220002, 198703220003"
1.98703E+11,1987,3,22,,0,,45,Colombia,3,South America,Antioquia,Zaragoza,7.491752,-74.868183,1,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,21,Utilities,107,Electricity,,Electrical high tension line tower,45,Colombia,,,,,,,,,,,,,,,,,National Liberation Army of Colombia (ELN),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,3,Minor (likely < $1 million),55000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"198703220003, 198703220002"
1.98703E+11,1987,3,22,,0,,159,Peru,3,South America,Lima,Lima,-12.046378,-77.042791,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,4,Multinational Corporation,,So Peru Copper Corp,159,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,15,Vehicle,,,,,,,,,,,,,Car bomb,0,,,10,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.98703E+11,1987,3,22,,0,,11,Argentina,3,South America,Buenos Aires,Buenos Aires,-34.6037,-58.381503,1,0,,,1,1,1,-9,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,La Paternal,Residence of Criminal Lawyer involved in trials of military leaders,11,Argentina,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,1,,,0,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.98703E+11,1987,3,22,,0,,145,Nicaragua,2,Central America & Caribbean,,Cedro,13.7,-86.78333,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,,Military Barracks,145,Nicaragua,,,,,,,,,,,,,,,,,Nicaraguan Democratic Force (FDN),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,,,,,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.98703E+11,1987,3,22,,0,,145,Nicaragua,2,Central America & Caribbean,,Santo Tomas,12.068668,-85.091877,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,,Military Barracks,145,Nicaragua,,,,,,,,,,,,,,,,,Nicaraguan Democratic Force (FDN),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,,,,,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.98703E+11,1987,3,22,,0,,145,Nicaragua,2,Central America & Caribbean,,Muelle de los Bueyes,12.069311,-84.539748,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,1,1,0,2,Armed Assault,,,,,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,,Military Barracks,145,Nicaragua,,,,,,,,,,,,,,,,,Nicaraguan Democratic Force (FDN),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,,,,,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"198703220008, 198703220009, 198703220010"
1.98703E+11,1987,3,22,,0,,145,Nicaragua,2,Central America & Caribbean,,Muelle de los Bueyes,12.069311,-84.539748,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,1,1,0,2,Armed Assault,,,,,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,,Military Barracks,145,Nicaragua,,,,,,,,,,,,,,,,,Nicaraguan Democratic Force (FDN),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,,,,,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"198703220009, 198703220008, 198703220010"
1.98703E+11,1987,3,22,,0,,145,Nicaragua,2,Central America & Caribbean,,Muelle de los Bueyes,12.069311,-84.539748,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,1,1,0,2,Armed Assault,,,,,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,,Military Barracks,145,Nicaragua,,,,,,,,,,,,,,,,,Nicaraguan Democratic Force (FDN),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,,,,,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"198703220010, 198703220008, 198703220009"
1.98703E+11,1987,3,22,,0,,45,Colombia,3,South America,Antioquia,Necocli district,8.42414,-76.786797,3,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,23,Police Patrol (including vehicles and convoys),,Police Convoy,45,Colombia,,,,,,,,,,,,,,,,,Popular Liberation Army (EPL),,,,,,,0,,,0,300,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,6,Explosives/Bombs/Dynamite,7,Grenade,,,,,,,,,Automatic firearm; Grenade,11,,,6,,,1,3,Minor (likely < $1 million),50000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.98703E+11,1987,3,22,,0,,160,Philippines,5,Southeast Asia,Metropolitian Manila,Manila,14.596051,120.978666,1,0,,,1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,6,Airports & Aircraft,44,Airport,Lanao Airport,terminal,160,Philippines,,,,,,,,,,,,,,,,,New People's Army (NPA),,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,Burned,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.98703E+11,1987,3,22,,0,,61,El Salvador,2,Central America & Caribbean,,San Salvador,13.69288,-89.199161,1,0,,,1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,San Cayetano Istepeque,Mayor,61,El Salvador,,,,,,,,,,,,,,,,,Farabundo Marti National Liberation Front (FMLN),,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,1,1,0,,,,El Salvador,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.98703E+11,1987,3,22,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Armagh,54.347539,-6.656108,1,0,,,1,0,1,1,3,Intra/Inter-group Conflict,0,1,0,1,Assassination,,,,,17,Terrorists/Non-State Militia,93,Terrorist,INLA,"Kevin Duffy, 20, Catholic",233,Northern Ireland,,,,,,,,,,,,,,,,,Irish People's Liberation Organization (IPLO),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearm,1,,,,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,CAIN,0,0,1,1,
1.98703E+11,1987,3,23,,0,,159,Peru,3,South America,Lima,Lima,-12.046378,-77.042791,1,0,,,1,1,1,0,,,1,1,0,9,Unknown,,,,,1,Business,3,Bank/Commerce,Credit Bank,Bank,216,Great Britain,,,,,,,,,,,,,,,,,Tupac Amaru Revolutionary Movement (MRTA),,Movement of the Revolutionary Left (MIR) (Peru),,,,,0,0,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,2,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,"198703230001, 198703230002, 198703230003, 198703230004, 198703230005, 198703230006, 198703230007, 198703230008, 198703230009, 198703230010, 198703230011, 198703230012, 198703230013, 198703230014, 198703230015, 198703230016, 198703230017, 198703230018"
1.98703E+11,1987,3,23,,0,,159,Peru,3,South America,Lima,Lima,-12.046378,-77.042791,1,0,,,1,1,1,0,,,1,1,0,9,Unknown,,,,,1,Business,3,Bank/Commerce,Credit Bank,Bank,216,Great Britain,,,,,,,,,,,,,,,,,Tupac Amaru Revolutionary Movement (MRTA),,Movement of the Revolutionary Left (MIR) (Peru),,,,,0,0,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,2,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,"198703230002, 198703230001, 198703230003, 198703230004, 198703230005, 198703230006, 198703230007, 198703230008, 198703230009, 198703230010, 198703230011, 198703230012, 198703230013, 198703230014, 198703230015, 198703230016, 198703230017, 198703230018"
1.98703E+11,1987,3,23,,0,,159,Peru,3,South America,Lima,Lima,-12.046378,-77.042791,1,0,,,1,1,1,0,,,1,1,0,9,Unknown,,,,,1,Business,3,Bank/Commerce,Credit Bank,Bank,216,Great Britain,,,,,,,,,,,,,,,,,Tupac Amaru Revolutionary Movement (MRTA),,Movement of the Revolutionary Left (MIR) (Peru),,,,,0,0,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,2,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,"198703230003, 198703230001, 198703230002, 198703230004, 198703230005, 198703230006, 198703230007, 198703230008, 198703230009, 198703230010, 198703230011, 198703230012, 198703230013, 198703230014, 198703230015, 198703230016, 198703230017, 198703230018"
1.98703E+11,1987,3,23,,0,,159,Peru,3,South America,Lima,Lima,-12.046378,-77.042791,1,0,,,1,1,1,0,,,1,1,0,9,Unknown,,,,,1,Business,3,Bank/Commerce,Credit Bank,Bank,216,Great Britain,,,,,,,,,,,,,,,,,Tupac Amaru Revolutionary Movement (MRTA),,Movement of the Revolutionary Left (MIR) (Peru),,,,,0,0,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,2,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,"198703230004, 198703230001, 198703230002, 198703230003, 198703230005, 198703230006, 198703230007, 198703230008, 198703230009, 198703230010, 198703230011, 198703230012, 198703230013, 198703230014, 198703230015, 198703230016, 198703230017, 198703230018"
1.98703E+11,1987,3,23,,0,,159,Peru,3,South America,Lima,Lima,-12.046378,-77.042791,1,0,,,1,1,1,0,,,1,1,0,9,Unknown,,,,,1,Business,3,Bank/Commerce,Credit Bank,Bank,216,Great Britain,,,,,,,,,,,,,,,,,Tupac Amaru Revolutionary Movement (MRTA),,Movement of the Revolutionary Left (MIR) (Peru),,,,,0,0,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,2,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,"198703230005, 198703230001, 198703230002, 198703230003, 198703230004, 198703230006, 198703230007, 198703230008, 198703230009, 198703230010, 198703230011, 198703230012, 198703230013, 198703230014, 198703230015, 198703230016, 198703230017, 198703230018"
1.98703E+11,1987,3,23,,0,,159,Peru,3,South America,Lima,Lima,-12.046378,-77.042791,1,0,,,1,1,1,0,,,1,1,0,9,Unknown,,,,,1,Business,3,Bank/Commerce,Credit Bank,Bank,216,Great Britain,,,,,,,,,,,,,,,,,Tupac Amaru Revolutionary Movement (MRTA),,Movement of the Revolutionary Left (MIR) (Peru),,,,,0,0,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,2,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,"198703230006, 198703230001, 198703230002, 198703230003, 198703230004, 198703230005, 198703230007, 198703230008, 198703230009, 198703230010, 198703230011, 198703230012, 198703230013, 198703230014, 198703230015, 198703230016, 198703230017, 198703230018"
1.98703E+11,1987,3,23,,0,,159,Peru,3,South America,Lima,Lima,-12.046378,-77.042791,1,0,,,1,1,1,0,,,1,1,0,9,Unknown,,,,,1,Business,3,Bank/Commerce,Credit Bank,Bank,216,Great Britain,,,,,,,,,,,,,,,,,Tupac Amaru Revolutionary Movement (MRTA),,Movement of the Revolutionary Left (MIR) (Peru),,,,,0,0,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,2,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,"198703230007, 198703230001, 198703230002, 198703230003, 198703230004, 198703230005, 198703230006, 198703230008, 198703230009, 198703230010, 198703230011, 198703230012, 198703230013, 198703230014, 198703230015, 198703230016, 198703230017, 198703230018"
1.98703E+11,1987,3,23,,0,,159,Peru,3,South America,Lima,Lima,-12.046378,-77.042791,1,0,,,1,1,1,0,,,1,1,0,9,Unknown,,,,,1,Business,3,Bank/Commerce,Credit Bank,Bank,216,Great Britain,,,,,,,,,,,,,,,,,Tupac Amaru Revolutionary Movement (MRTA),,Movement of the Revolutionary Left (MIR) (Peru),,,,,0,0,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,2,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,"198703230008, 198703230001, 198703230002, 198703230003, 198703230004, 198703230005, 198703230006, 198703230007, 198703230009, 198703230010, 198703230011, 198703230012, 198703230013, 198703230014, 198703230015, 198703230016, 198703230017, 198703230018"
1.98703E+11,1987,3,23,,0,,159,Peru,3,South America,Lima,Lima,-12.046378,-77.042791,1,0,,,1,1,1,0,,,1,1,0,9,Unknown,,,,,1,Business,3,Bank/Commerce,Credit Bank,Bank,216,Great Britain,,,,,,,,,,,,,,,,,Tupac Amaru Revolutionary Movement (MRTA),,Movement of the Revolutionary Left (MIR) (Peru),,,,,0,0,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,2,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,"198703230009, 198703230001, 198703230002, 198703230003, 198703230004, 198703230005, 198703230006, 198703230007, 198703230008, 198703230010, 198703230011, 198703230012, 198703230013, 198703230014, 198703230015, 198703230016, 198703230017, 198703230018"
1.98703E+11,1987,3,23,,0,,159,Peru,3,South America,Lima,Lima,-12.046378,-77.042791,1,0,,,1,1,1,0,,,1,1,0,9,Unknown,,,,,1,Business,3,Bank/Commerce,Credit Bank,Bank,216,Great Britain,,,,,,,,,,,,,,,,,Tupac Amaru Revolutionary Movement (MRTA),,Movement of the Revolutionary Left (MIR) (Peru),,,,,0,0,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,2,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,"198703230010, 198703230001, 198703230002, 198703230003, 198703230004, 198703230005, 198703230006, 198703230007, 198703230008, 198703230009, 198703230011, 198703230012, 198703230013, 198703230014, 198703230015, 198703230016, 198703230017, 198703230018"
1.98703E+11,1987,3,23,,0,,159,Peru,3,South America,Lima,Lima,-12.046378,-77.042791,1,0,,,1,1,1,0,,,1,1,0,9,Unknown,,,,,1,Business,3,Bank/Commerce,Credit Bank,Bank,216,Great Britain,,,,,,,,,,,,,,,,,Tupac Amaru Revolutionary Movement (MRTA),,Movement of the Revolutionary Left (MIR) (Peru),,,,,0,0,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,2,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,"198703230011, 198703230001, 198703230002, 198703230003, 198703230004, 198703230005, 198703230006, 198703230007, 198703230008, 198703230009, 198703230010, 198703230012, 198703230013, 198703230014, 198703230015, 198703230016, 198703230017, 198703230018"
1.98703E+11,1987,3,23,,0,,159,Peru,3,South America,Lima,Lima,-12.046378,-77.042791,1,0,,,1,1,1,0,,,1,1,0,9,Unknown,,,,,1,Business,3,Bank/Commerce,Credit Bank,Bank,216,Great Britain,,,,,,,,,,,,,,,,,Tupac Amaru Revolutionary Movement (MRTA),,Movement of the Revolutionary Left (MIR) (Peru),,,,,0,0,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,2,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,"198703230012, 198703230001, 198703230002, 198703230003, 198703230004, 198703230005, 198703230006, 198703230007, 198703230008, 198703230009, 198703230010, 198703230011, 198703230013, 198703230014, 198703230015, 198703230016, 198703230017, 198703230018"
1.98703E+11,1987,3,23,,0,,159,Peru,3,South America,Lima,Lima,-12.046378,-77.042791,1,0,,,1,1,1,0,,,1,1,0,9,Unknown,,,,,1,Business,3,Bank/Commerce,Credit Bank,Bank,216,Great Britain,,,,,,,,,,,,,,,,,Tupac Amaru Revolutionary Movement (MRTA),,Movement of the Revolutionary Left (MIR) (Peru),,,,,0,0,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,2,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,"198703230013, 198703230001, 198703230002, 198703230003, 198703230004, 198703230005, 198703230006, 198703230007, 198703230008, 198703230009, 198703230010, 198703230011, 198703230012, 198703230014, 198703230015, 198703230016, 198703230017, 198703230018"
1.98703E+11,1987,3,23,,0,,159,Peru,3,South America,Lima,Lima,-12.046378,-77.042791,1,0,,,1,1,1,0,,,1,1,0,9,Unknown,,,,,1,Business,3,Bank/Commerce,Credit Bank,Bank,216,Great Britain,,,,,,,,,,,,,,,,,Tupac Amaru Revolutionary Movement (MRTA),,Movement of the Revolutionary Left (MIR) (Peru),,,,,0,0,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,2,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,"198703230014, 198703230001, 198703230002, 198703230003, 198703230004, 198703230005, 198703230006, 198703230007, 198703230008, 198703230009, 198703230010, 198703230011, 198703230012, 198703230013, 198703230015, 198703230016, 198703230017, 198703230018"
1.98703E+11,1987,3,23,,0,,159,Peru,3,South America,Lima,Lima,-12.046378,-77.042791,1,0,,,1,1,1,0,,,1,1,0,9,Unknown,,,,,1,Business,3,Bank/Commerce,Credit Bank,Bank,216,Great Britain,,,,,,,,,,,,,,,,,Tupac Amaru Revolutionary Movement (MRTA),,Movement of the Revolutionary Left (MIR) (Peru),,,,,0,0,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,2,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,"198703230015, 198703230001, 198703230002, 198703230003, 198703230004, 198703230005, 198703230006, 198703230007, 198703230008, 198703230009, 198703230010, 198703230011, 198703230012, 198703230013, 198703230014, 198703230016, 198703230017, 198703230018"
